Obama	0	They saw America as bigger than the sum of our individual ambitions; greater than all the differences of birth or wealth or faction.
Obama	0	This is the journey we continue today.
Obama	0	We remain the most prosperous, powerful nation on Earth.
Obama	0	Our workers are no less productive than when this crisis began.
Obama	0	Our minds are no less inventive, our goods and services no less needed than they were last week or last month or last year.
Obama	0	Our capacity remains undiminished.
Obama	0	But our time of standing pat, of protecting narrow interests and putting off unpleasant decisions - that time has surely passed.
Obama	0	Starting today, we must pick ourselves up, dust ourselves off, and begin again the work of remaking America.
Obama	0	For everywhere we look, there is work to be done.
Obama	0	The state of the economy calls for action, bold and swift, and we will act - not only to create new jobs, but to lay a new foundation for growth.
Obama	0	We will build the roads and bridges, the electric grids and digital lines that feed our commerce and bind us together.
Obama	0	We will restore science to its rightful place, and wield technology's wonders to raise health care's quality and lower its cost.
Obama	0	We will harness the sun and the winds and the soil to fuel our cars and run our factories.
Obama	0	And we will transform our schools and colleges and universities to meet the demands of a new age.
Obama	0	All this we can do.
Obama	0	And all this we will do.
Obama	0	Now, there are some who question the scale of our ambitions - who suggest that our system cannot tolerate too many big plans.
Obama	0	Their memories are short.
Obama	0	For they have forgotten what this country has already done; what free men and women can achieve when imagination is joined to common purpose, and necessity to courage.
Obama	0	What the cynics fail to understand is that the ground has shifted beneath them - that the stale political arguments that have consumed us for so long no longer apply.
Obama	0	The question we ask today is not whether our government is too big or too small, but whether it works - whether it helps families find jobs at a decent wage, care they can afford, a retirement that is dignified.
Obama	0	Where the answer is yes, we intend to move forward.
Obama	0	Where the answer is no, programs will end.
Obama	0	And those of us who manage the public's dollars will be held to account - to spend wisely, reform bad habits, and do our business in the light of day - because only then can we restore the vital trust between a people and their government.
Obama	0	Nor is the question before us whether the market is a force for good or ill. Its power to generate wealth and expand freedom is unmatched, but this crisis has reminded us that without a watchful eye, the market can spin out of control - and that a nation cannot prosper long when it favors only the prosperous.
Obama	0	The success of our economy has always depended not just on the size of our Gross Domestic Product, but on the reach of our prosperity; on the ability to extend opportunity to every willing heart - not out of charity, but because it is the surest route to our common good.
Obama	0	As for our common defense, we reject as false the choice between our safety and our ideals.
Obama	0	Our Founding Fathers, faced with perils we can scarcely imagine, drafted a charter to assure the rule of law and the rights of man, a charter expanded by the blood of generations.
Obama	0	Those ideals still light the world, and we will not give them up for expedience's sake.
Obama	0	And so to all other peoples and governments who are watching today, from the grandest capitals to the small village where my father was born: know that America is a friend of each nation and every man, woman, and child who seeks a future of peace and dignity, and we are ready to lead once more.
Obama	0	Recall that earlier generations faced down fascism and communism not just with missiles and tanks, but with the sturdy alliances and enduring convictions.
Obama	0	They understood that our power alone cannot protect us, nor does it entitle us to do as we please.
Obama	0	Instead, they knew that our power grows through its prudent use; our security emanates from the justness of our cause, the force of our example, the tempering qualities of humility and restraint.
Obama	0	We are the keepers of this legacy.
Obama	0	Guided by these principles once more, we can meet those new threats that demand even greater effort - even greater cooperation and understanding between nations.
Obama	0	We will begin to responsibly leave Iraq to its people, and forge a hard-earned peace in Afghanistan.
Obama	0	With old friends and former foes, well work tirelessly to lessen the nuclear threat, and roll back the specter of a warming planet.
Obama	0	We will not apologize for our way of life, nor will we waver in its defense, and for those who seek to advance their aims by inducing terror and slaughtering innocents, we say to you now that our spirit is stronger and cannot be broken; you cannot outlast us, and we will defeat you.
Obama	0	For we know that our patchwork heritage is a strength, not a weakness.
Obama	0	We are a nation of Christians and Muslims, Jews and Hindus - and non-believers.
Obama	0	We are shaped by every language and culture, drawn from every end of this Earth; and because we have tasted the bitter swill of civil war and segregation, and emerged from that dark chapter stronger and more united, we cannot help but believe that the old hatreds shall someday pass; that the lines of tribe shall soon dissolve; that as the world grows smaller, our common humanity shall reveal itself; and that America must play its role in ushering in a new era of peace.
Obama	0	To the Muslim world, we seek a new way forward, based on mutual interest and mutual respect.
Obama	0	To those leaders around the globe who seek to sow conflict, or blame their society's ills on the West - know that your people will judge you on what you can build, not what you destroy.
Obama	0	To those who cling to power through corruption and deceit and the silencing of dissent, know that you are on the wrong side of history; but that we will extend a hand if you are willing to unclench your fist.
Obama	0	To the people of poor nations, we pledge to work alongside you to make your farms flourish and let clean waters flow; to nourish starved bodies and feed hungry minds.
Obama	0	And to those nations like ours that enjoy relative plenty, we say we can no longer afford indifference to the suffering outside our borders; nor can we consume the world's resources without regard to effect.
Obama	0	For the world has changed, and we must change with it.
Obama	0	As we consider the road that unfolds before us, we remember with humble gratitude those brave Americans who, at this very hour, patrol far-off deserts and distant mountains.
Obama	0	They have something to tell us, just as the fallen heroes who lie in Arlington whisper through the ages.
Obama	0	We honor them not only because they are guardians of our liberty, but because they embody the spirit of service; a willingness to find meaning in something greater than themselves.
Obama	0	And yet, at this moment - a moment that will define a generation - it is precisely this spirit that must inhabit us all.
Obama	0	For as much as government can do and must do, it is ultimately the faith and determination of the American people upon which this nation relies.
Obama	0	It is the kindness to take in a stranger when the levees break, the selflessness of workers who would rather cut their hours than see a friend lose their job which sees us through our darkest hours.
Obama	0	It is the firefighter's courage to storm a stairway filled with smoke, but also a parent's willingness to nurture a child, that finally decides our fate.
Obama	0	Our challenges may be new.
Obama	0	The instruments with which we meet them may be new.
Obama	0	But those values upon which our success depends - honesty and hard work, courage and fair play, tolerance and curiosity, loyalty and patriotism - these things are old.
Obama	0	These things are true.
Obama	0	They have been the quiet force of progress throughout our history.
Obama	0	What is demanded then is a return to these truths.
Obama	0	What is required of us now is a new era of responsibility - a recognition, on the part of every American, that we have duties to ourselves, our nation, and the world, duties that we do not grudgingly accept but rather seize gladly, firm in the knowledge that there is nothing so satisfying to the spirit, so defining of our character, than giving our all to a difficult task.
Obama	0	This is the price and the promise of citizenship.
Obama	0	This is the source of our confidence - the knowledge that God calls on us to shape an uncertain destiny.
Obama	0	This is the meaning of our liberty and our creed - why men and women and children of every race and every faith can join in celebration across this magnificent mall, and why a man whose father less than sixty years ago might not have been served at a local restaurant can now stand before you to take a most sacred oath.
Obama	0	So let us mark this day with remembrance, of who we are and how far we have traveled.
Obama	0	In the year of America's birth, in the coldest of months, a small band of patriots huddled by dying campfires on the shores of an icy river.
Obama	0	The capital was abandoned.
Obama	0	The enemy was advancing.
Obama	0	The snow was stained with blood.
Obama	0	At a moment when the outcome of our revolution was most in doubt, the father of our nation ordered these words be read to the people: "Let it be told to the future world...that in the depth of winter, when nothing but hope and virtue could survive...that the city and the country, alarmed at one common danger, came forth to meet [it]."
Obama	0	America.
Obama	0	In the face of our common dangers, in this winter of our hardship, let us remember these timeless words.
Obama	0	With hope and virtue, let us brave once more the icy currents, and endure what storms may come.
Obama	0	Let it be said by our children's children that when we were tested we refused to let this journey end, that we did not turn back nor did we falter; and with eyes fixed on the horizon and God's grace upon us, we carried forth that great gift of freedom and delivered it safely to future generations.
Obama	0	Thank you.
Obama	0	God bless you and God bless the United States of America.
Obama	0	Election Night Victory Speech Grant Park, Illinois November 4, 2008 If there is anyone out there who still doubts that America is a place where all things are possible; who still wonders if the dream of our founders is alive in our time; who still questions the power of our democracy, tonight is your answer.
Obama	0	It’s the answer told by lines that stretched around schools and churches in numbers this nation has never seen; by people who waited three hours and four hours, many for the very first time in their lives, because they believed that this time must be different; that their voice could be that difference.
Obama	0	It’s the answer spoken by young and old, rich and poor, Democrat and Republican, black, white, Latino, Asian, Native American, gay, straight, disabled and not disabled – Americans who sent a message to the world that we have never been a collection of Red States and Blue States: we are, and always will be, the United States of America.
Obama	0	It’s the answer that led those who have been told for so long by so many to be cynical, and fearful, and doubtful of what we can achieve to put their hands on the arc of history and bend it once more toward the hope of a better day.
Obama	0	It’s been a long time coming, but tonight, because of what we did on this day, in this election, at this defining moment, change has come to America.
Obama	0	I just received a very gracious call from Senator McCain.
Obama	0	He fought long and hard in this campaign, and he’s fought even longer and harder for the country he loves.
Obama	0	He has endured sacrifices for America that most of us cannot begin to imagine, and we are better off for the service rendered by this brave and selfless leader.
Obama	0	I congratulate him and Governor Palin for all they have achieved, and I look forward to working with them to renew this nation’s promise in the months ahead.
Obama	0	I want to thank my partner in this journey, a man who campaigned from his heart and spoke for the men and women he grew up with on the streets of Scranton and rode with on that train home to Delaware, the Vice President-elect of the United States, Joe Biden.
Obama	0	I would not be standing here tonight without the unyielding support of my best friend for the last sixteen years, the rock of our family and the love of my life, our nation’s next First Lady, Michelle Obama.
Obama	0	Sasha and Malia, I love you both so much, and you have earned the new puppy that’s coming with us to the White House.
Obama	0	And while she’s no longer with us, I know my grandmother is watching, along with the family that made me who I am.
Obama	0	I miss them tonight, and know that my debt to them is beyond measure.
Obama	0	To my campaign manager David Plouffe, my chief strategist David Axelrod, and the best campaign team ever assembled in the history of politics – you made this happen, and I am forever grateful for what you’ve sacrificed to get it done.
Obama	0	But above all, I will never forget who this victory truly belongs to – it belongs to you.
Obama	0	I was never the likeliest candidate for this office.
Obama	0	We didn’t start with much money or many endorsements.
Obama	0	Our campaign was not hatched in the halls of Washington – it began in the backyards of Des Moines and the living rooms of Concord and the front porches of Charleston.
Obama	0	It was built by working men and women who dug into what little savings they had to give five dollars and ten dollars and twenty dollars to this cause.
Obama	0	It grew strength from the young people who rejected the myth of their generation’s apathy; who left their homes and their families for jobs that offered little pay and less sleep; from the not-so-young people who braved the bitter cold and scorching heat to knock on the doors of perfect strangers; from the millions of Americans who volunteered, and organized, and proved that more than two centuries later, a government of the people, by the people and for the people has not perished from this Earth.
Obama	0	This is your victory.
Obama	0	I know you didn’t do this just to win an election and I know you didn’t do it for me.
Obama	0	You did it because you understand the enormity of the task that lies ahead.
Obama	0	For even as we celebrate tonight, we know the challenges that tomorrow will bring are the greatest of our lifetime – two wars, a planet in peril, the worst financial crisis in a century.
Obama	0	Even as we stand here tonight, we know there are brave Americans waking up in the deserts of Iraq and the mountains of Afghanistan to risk their lives for us.
Obama	0	There are mothers and fathers who will lie awake after their children fall asleep and wonder how they’ll make the mortgage, or pay their doctor’s bills, or save enough for college.
Obama	0	There is new energy to harness and new jobs to be created; new schools to build and threats to meet and alliances to repair.
Obama	0	The road ahead will be long.
Obama	0	Our climb will be steep.
Obama	0	We may not get there in one year or even one term, but America – I have never been more hopeful than I am tonight that we will get there.
Obama	0	I promise you – we as a people will get there.
Obama	0	There will be setbacks and false starts.
Obama	0	There are many who won’t agree with every decision or policy I make as President, and we know that government can’t solve every problem.
Obama	0	But I will always be honest with you about the challenges we face.
Obama	0	I will listen to you, especially when we disagree.
Obama	0	And above all, I will ask you join in the work of remaking this nation the only way it’s been done in America for two-hundred and twenty-one years – block by block, brick by brick, calloused hand by calloused hand.
Obama	0	What began twenty-one months ago in the depths of winter must not end on this autumn night.
Obama	0	This victory alone is not the change we seek – it is only the chance for us to make that change.
Obama	0	And that cannot happen if we go back to the way things were.
Obama	0	It cannot happen without you.
Obama	0	So let us summon a new spirit of patriotism; of service and responsibility where each of us resolves to pitch in and work harder and look after not only ourselves, but each other.
Obama	0	Let us remember that if this financial crisis taught us anything, it’s that we cannot have a thriving Wall Street while Main Street suffers – in this country, we rise or fall as one nation; as one people.
Obama	0	Let us resist the temptation to fall back on the same partisanship and pettiness and immaturity that has poisoned our politics for so long.
Obama	0	Let us remember that it was a man from this state who first carried the banner of the Republican Party to the White House – a party founded on the values of self-reliance, individual liberty, and national unity.
Obama	0	Those are values we all share, and while the Democratic Party has won a great victory tonight, we do so with a measure of humility and determination to heal the divides that have held back our progress.
Obama	0	As Lincoln said to a nation far more divided than ours, “We are not enemies, but friends…though passion may have strained it must not break our bonds of affection.” And to those Americans whose support I have yet to earn – I may not have won your vote, but I hear your voices, I need your help, and I will be your President too.
Obama	0	And to all those watching tonight from beyond our shores, from parliaments and palaces to those who are huddled around radios in the forgotten corners of our world – our stories are singular, but our destiny is shared, and a new dawn of American leadership is at hand.
Obama	0	To those who would tear this world down – we will defeat you.
Obama	0	To those who seek peace and security – we support you.
Obama	0	And to all those who have wondered if America’s beacon still burns as bright – tonight we proved once more that the true strength of our nation comes not from our the might of our arms or the scale of our wealth, but from the enduring power of our ideals: democracy, liberty, opportunity, and unyielding hope.
Obama	0	For that is the true genius of America – that America can change.
Obama	0	Our union can be perfected.
Obama	0	And what we have already achieved gives us hope for what we can and must achieve tomorrow.
Obama	0	This election had many firsts and many stories that will be told for generations.
Obama	0	But one that’s on my mind tonight is about a woman who cast her ballot in Atlanta.
Obama	0	She’s a lot like the millions of others who stood in line to make their voice heard in this election except for one thing – Ann Nixon Cooper is 106 years old.
Obama	0	She was born just a generation past slavery; a time when there were no cars on the road or planes in the sky; when someone like her couldn’t vote for two reasons – because she was a woman and because of the color of her skin.
Obama	0	And tonight, I think about all that she’s seen throughout her century in America – the heartache and the hope; the struggle and the progress; the times we were told that we can’t, and the people who pressed on with that American creed: Yes we can.
Obama	0	At a time when women’s voices were silenced and their hopes dismissed, she lived to see them stand up and speak out and reach for the ballot.
Obama	0	Yes we can.
Obama	0	When there was despair in the dust bowl and depression across the land, she saw a nation conquer fear itself with a New Deal, new jobs and a new sense of common purpose.
Obama	0	Yes we can.
Obama	0	When the bombs fell on our harbor and tyranny threatened the world, she was there to witness a generation rise to greatness and a democracy was saved.
Obama	0	Yes we can.
Obama	0	She was there for the buses in Montgomery, the hoses in Birmingham, a bridge in Selma, and a preacher from Atlanta who told a people that “We Shall Overcome.” Yes we can.
Obama	0	A man touched down on the moon, a wall came down in Berlin, a world was connected by our own science and imagination.
Obama	0	And this year, in this election, she touched her finger to a screen, and cast her vote, because after 106 years in America, through the best of times and the darkest of hours, she knows how America can change.
Obama	0	Yes we can.
Obama	0	America, we have come so far.
Obama	0	We have seen so much.
Obama	0	But there is so much more to do.
Obama	0	So tonight, let us ask ourselves – if our children should live to see the next century; if my daughters should be so lucky to live as long as Ann Nixon Cooper, what change will they see?
Obama	0	What progress will we have made?
Obama	0	This is our chance to answer that call.
Obama	0	This is our moment.
Obama	0	This is our time – to put our people back to work and open doors of opportunity for our kids; to restore prosperity and promote the cause of peace; to reclaim the American Dream and reaffirm that fundamental truth – that out of many, we are one; that while we breathe, we hope, and where we are met with cynicism, and doubt, and those who tell us that we can’t, we will respond with that timeless creed that sums up the spirit of a people: Yes We Can.
Obama	0	Thank you, God bless you, and may God Bless the United States of America.
Obama	0	Manassas, Prince William County, Virginia November 3, 2008 10:30pm – Night Before the Election  What a scene.
Obama	0	What a crowd.
Obama	0	Thank you for Virginia.
Obama	0	(Crowd chants "yes we can.")
Obama	0	Let me start by noting, Virginia that this is our last rally.
Obama	0	This is the last rally of a campaign that began nearly 2 years ago.
Obama	0	We've gone to every corner of this country, from here in Northern Virginia to the rocky coasts of Maine, to the open plains of Texas, to the open skies of Montana.
Obama	0	I just want to say that whatever happens tomorrow, I have been deeply humbled by this journey.
Obama	0	You have welcomed Michelle and me and the girls into your homes.
Obama	0	You have shared your stories of struggle, you have spoken of your dreams, along the way, talking with all of you about your own lives.
Obama	0	You have enriched my life, you have moved me again and again.
Obama	0	You have inspired me.
Obama	0	Sometimes when I have been down you have lifted me up.
Obama	0	You filled me with new hope for our future and you have reminded me about what makes America so special.
Obama	0	In the places I have gone and the people I have met, I have been struck again and again by the fundamental decency and generosity and dignity of men and women who work hard without complaint, to meet their responsibilities every day.
Obama	0	I come away with an unyielding belief that if we only had a government as responsible as all of you, as compassionate as the American people, that there is no obstacle that we can't overcome.
Obama	0	There is no destiny that we cannot fulfill.
Obama	0	Virginia, I have just one word for you, just one word.
Obama	0	Tomorrow.
Obama	0	Tomorrow.
Obama	0	After decades of broken politics in Washington, 8 years of failed policies from George Bush, twenty-one months of campaigning, we are less then one day away from bringing about change in America.
Obama	0	Tomorrow you can turn the page on policies that put greed and irresponsibility before hard work and sacrifice.
Obama	0	Tomorrow you can choose policies that invest in our middle class, create new jobs and grow this economy so that everybody has a chance to succeed.
Obama	0	Not just the CEO but the secretary and the janitor; not just the factory owner but the men and women who work the factory floor.
Obama	0	Tomorrow you can put an end to the politics that would divide a nation just to win an election; that puts reason against reason, and city against town, Republican against Democrat; that asks us to fear at a time when we need to hope.
Obama	0	Tomorrow, at this defining moment in history, you can give this country the change that we need.
Obama	0	It starts here in Virginia.
Obama	0	It starts here in Manassas.
Obama	0	This is where change begins.
Obama	0	Our campaign has not been perfect.
Obama	0	There are times when I look back and I've said, "you know I wouldn't have done that if I had thought about it a little bit more."
Obama	0	But I'll tell you what.
Obama	0	When you think about this campaign we've got a lot to be proud of when it comes to the tone that we have set.
Obama	0	We tried to argue issues and not engage in personal attacks.
Obama	0	We've been fierce in defending ourselves but we've tried to make sure that we are always reminding our supporters that all of us are in this together.
Obama	0	Black, white, Hispanic, native American, Asian, Democrats and Republicans, young and old, rich and poor, gay and straight, disabled and not disabled, all of us have something to contribute.
Obama	0	We tried to communicate for these last two years that we can't afford the same political games, the same tactics that pit us against one another, that make us afraid of each other.
Obama	0	We can't afford that anymore.
Obama	0	Not this time.
Obama	0	Despite what our opponents might claim, there are no real or fake parts of Virginia anymore and then there are real or fake parts of America.
Obama	0	There is no city or town that is more pro-America than anywhere else.
Obama	0	We are all one nation.
Obama	0	All of us proud.
Obama	0	All of us patriots.
Obama	0	All of us salute this flag.
Obama	0	The men and women who serve on our battlefields come from many walks of life, different political parties, but they fought together and they bled together.
Obama	0	Some die together under the same proud flag.
Obama	0	They have not served red America or blue America, they have served the United States of America.
Obama	0	And that is what this campaign has been about, we're calling us to serve the United States of America.
Obama	0	In this campaign I have had the privilege to witness what is best in America, in the stories, in the faces, of men and women I have met at countless rallies, town hall meetings, VFW halls, living rooms, diners, all across America, men and women who shared with me their stories and spoke of their struggles but they also spoke of their hopes and dreams.
Obama	0	They want for their children a sense of obligation and debts to be paid to earlier generations.
Obama	0	I met one of those women in Greenwood, South Carolina.
Obama	0	It was back early when we were way back in the polls.
Obama	0	Nobody gave us much of a chance back then.
Obama	0	I had gone to South Carolina early in the campaign to see what I could stir up in the way of endorsements, and I was at a legislative dinner sitting next to a state representative that I really wanted to endorse me.
Obama	0	So I turned to her and I said "I really want your endorsement."
Obama	0	And she looked at me and she said "I'll tell you what, Obama, I will give you my endorsement if you come to my hometown of Greenwood, South Carolina."
Obama	0	I must have had a sip of wine or something that night because right away I said "Okay.
Obama	0	I'm coming."
Obama	0	So the next time I come to South Carolina it's about a month later.
Obama	0	We fly in about midnight.
Obama	0	We get to the hotel about one o'clock in the morning.
Obama	0	I'm exhausted.
Obama	0	I'm dragging my bags to my room when I get a tap on my shoulder and I look back and it is one of my staff people who says "Senator we need to be out of the hotel by 6 a.m." I say "Why is that?"
Obama	0	He says "because we have to go to Greenwood, like you promised."
Obama	0	So the next morning I wake up and I feel terrible, and I think I am coming down with a cold, my back is sore, I feel worse than when I went to bed.
Obama	0	I open up the curtains in the hotel room to get some sunlight in and hopefully wake me up, but it's pouring down rain.
Obama	0	I go outside my room and get the New York Times, and there is a bad story about me in the New York Times.
Obama	0	I go downstairs after I pack, and my umbrella blows open and I get soaked, so by the time I get in the car I am mad, I am wet and I am sleepy.
Obama	0	We drive, and we drive, and we drive.
Obama	0	It turns out that Greenwood is about an hour and a half from everywhere else.
Obama	0	Finally we get to Greenwood.
Obama	0	First of all you do not know you're in Greenwood when you get to Greenwood, there aren't a lot of tall buildings in Greenwood.
Obama	0	We pull off to a small building — a little field house in a park — and we go inside, and low and behold, after an hour and a half drive, turns out there are 20 people there.
Obama	0	Twenty people.
Obama	0	They look all kind of damp and sleepy, maybe they aren't really excited to be there either.
Obama	0	But I am a professional, I've got to do what I got to do.
Obama	0	I'm going around, I'm shaking hands, I am saying "How are you doing?
Obama	0	What are you doing?"
Obama	0	As I go around the room suddenly I hear this voice cry out behind me "fired up."
Obama	0	I'm shocked.
Obama	0	I jumped up.
Obama	0	I don't know what is going on.
Obama	0	But everyone else acts as though this were normal and they say "fired up."
Obama	0	Then I hear this voice say "ready to go."
Obama	0	And the 20 people in the room act like this happens all the time and they say "ready to go".
Obama	0	I don't know what's going on so I looked behind me and there is this small woman, about 60 years old, a little over 5 feet, looks like she just came from church — she's got on a big church hat.
Obama	0	She's standing there, she looks at me and she smiles and she says "fired up."
Obama	0	It turns out that she was a city Councilwoman from Greenwood who also moonlights as a private detective.
Obama	0	I'm not making this up.
Obama	0	And it turns out that she is famous for her chant.
Obama	0	She does this where ever she goes.
Obama	0	She says "fired up" and the people say "fired up", and she says "ready to go" and they say "ready to go."
Obama	0	For the next five minutes she proceeds to do this.
Obama	0	"Fired up?"
Obama	0	and everyone says "fired up" and she says "ready to go" and they say "ready to go."
Obama	0	I'm standing there and I'm thinking I'm being outflanked by this woman.
Obama	0	She's stealing my thunder.
Obama	0	I look at my staff and they shrugged their shoulders, they don't know how long this is going to go on.
Obama	0	But here's the thing, Virginia.
Obama	0	After a minute or so I am feeling kind of fired up.
Obama	0	I'm feeling like I'm ready to go.
Obama	0	So I join in the chant.
Obama	0	It feels good.
Obama	0	For the rest of the day, even after we left Greenwood, even though it was still raining, even though I was still not getting big crowds anywhere, even though we hadn't gotten the endorsement from the people we were hoping for, somehow I felt a little lighter, a little better.
Obama	0	I'd see my staff and I would say "Are you fired up?
Obama	0	and they would say "We are fired up, boss, are you ready to go?"
Obama	0	And I'd say "I'm ready to go."
Obama	0	Here's my point, Virginia.
Obama	0	That's how this thing started.
Obama	0	It shows you what one voice can do.
Obama	0	That one voice can change a room.
Obama	0	And if a voice can change a room, it can change a city, and if it can change a city, it can change a state, and if it can change a state, it can change a nation, and if it can change a nation, it can change the world.
Obama	0	Virginia, your voice can change the world tomorrow.
Obama	0	In 21 hours if you are willing to endure some rain, if you are willing to drag that person you know who is not going to vote, to the polls.
Obama	0	If you are willing to organize and volunteer in the offices, if you are willing to stand with me, if you are willing to fight with me, I know your voice will matter.
Obama	0	So I have just one question for you Virginia, Are you fired up?
Obama	0	Ready to go?
Obama	0	Fired up.
Obama	0	Ready to go.
Obama	0	Fired up.
Obama	0	Ready to go.
Obama	0	Fired up.
Obama	0	Ready to go.
Obama	0	Virginia, let's go change the world.
Obama	0	God bless you and God bless the United States of America.
Obama	0	The American Promise Acceptance Speech at the Democratic Convention Mile High Stadium, Denver Colorado August 28, 2008 To Chairman Dean and my great friend Dick Durbin; and to all my fellow citizens of this great nation; With profound gratitude and great humility, I accept your nomination for the presidency of the United States.
Obama	0	Let me express my thanks to the historic slate of candidates who accompanied me on this journey, and especially the one who traveled the farthest - a champion for working Americans and an inspiration to my daughters and to yours -- Hillary Rodham Clinton.
Obama	0	To President Clinton, who last night made the case for change as only he can make it; to Ted Kennedy, who embodies the spirit of service; and to the next Vice President of the United States, Joe Biden, I thank you.
Obama	0	I am grateful to finish this journey with one of the finest statesmen of our time, a man at ease with everyone from world leaders to the conductors on the Amtrak train he still takes home every night.
Obama	0	To the love of my life, our next First Lady, Michelle Obama, and to Sasha and Malia - I love you so much, and I'm so proud of all of you.
Obama	0	Four years ago, I stood before you and told you my story - of the brief union between a young man from Kenya and a young woman from Kansas who weren't well-off or well-known, but shared a belief that in America, their son could achieve whatever he put his mind to.
Obama	0	It is that promise that has always set this country apart - that through hard work and sacrifice, each of us can pursue our individual dreams but still come together as one American family, to ensure that the next generation can pursue their dreams as well.
Obama	0	That's why I stand here tonight.
Obama	0	Because for two hundred and thirty two years, at each moment when that promise was in jeopardy, ordinary men and women - students and soldiers, farmers and teachers, nurses and janitors -- found the courage to keep it alive.
Obama	0	We meet at one of those defining moments - a moment when our nation is at war, our economy is in turmoil, and the American promise has been threatened once more.
Obama	0	Tonight, more Americans are out of work and more are working harder for less.
Obama	0	More of you have lost your homes and even more are watching your home values plummet.
Obama	0	More of you have cars you can't afford to drive, credit card bills you can't afford to pay, and tuition that's beyond your reach.
Obama	0	These challenges are not all of government's making.
Obama	0	But the failure to respond is a direct result of a broken politics in Washington and the failed policies of George W. Bush.
Obama	0	America, we are better than these last eight years.
Obama	0	We are a better country than this.
Obama	0	This country is more decent than one where a woman in Ohio, on the brink of retirement, finds herself one illness away from disaster after a lifetime of hard work.
Obama	0	This country is more generous than one where a man in Indiana has to pack up the equipment he's worked on for twenty years and watch it shipped off to China, and then chokes up as he explains how he felt like a failure when he went home to tell his family the news.
Obama	0	We are more compassionate than a government that lets veterans sleep on our streets and families slide into poverty; that sits on its hands while a major American city drowns before our eyes.
Obama	0	Tonight, I say to the American people, to Democrats and Republicans and Independents across this great land - enough!
Obama	0	This moment - this election - is our chance to keep, in the 21st century, the American promise alive.
Obama	0	Because next week, in Minnesota, the same party that brought you two terms of George Bush and Dick Cheney will ask this country for a third.
Obama	0	And we are here because we love this country too much to let the next four years look like the last eight.
Obama	0	On November 4th, we must stand up and say: "Eight is enough."
Obama	0	Now let there be no doubt.
Obama	0	The Republican nominee, John McCain, has worn the uniform of our country with bravery and distinction, and for that we owe him our gratitude and respect.
Obama	0	And next week, we'll also hear about those occasions when he's broken with his party as evidence that he can deliver the change that we need.
Obama	0	But the record's clear: John McCain has voted with George Bush ninety percent of the time.
Obama	0	Senator McCain likes to talk about judgment, but really, what does it say about your judgment when you think George Bush has been right more than ninety percent of the time?
Obama	0	I don't know about you, but I'm not ready to take a ten percent chance on change.
Obama	0	The truth is, on issue after issue that would make a difference in your lives - on health care and education and the economy - Senator McCain has been anything but independent.
Obama	0	He said that our economy has made "great progress" under this President.
